Sexo;Comunidades y Ciudades Autónomas;Edad;Periodo;Total
Hombres;02 Aragón;De 35 a 44 años;2009T1;109,3
Hombres;02 Aragón;De 35 a 44 años;2008T4;108,1
Hombres;02 Aragón;De 35 a 44 años;2008T3;106,7
Hombres;02 Aragón;De 35 a 44 años;2008T2;107,3
Hombres;02 Aragón;De 35 a 44 años;2008T1;107
Hombres;02 Aragón;De 35 a 44 años;2007T4;106,5
Hombres;02 Aragón;De 35 a 44 años;2007T3;104,6
Hombres;02 Aragón;De 35 a 44 años;2007T2;102,2
Hombres;02 Aragón;De 35 a 44 años;2007T1;101
Hombres;02 Aragón;De 35 a 44 años;2006T4;100,6
Hombres;02 Aragón;De 35 a 44 años;2006T3;99,2
Hombres;02 Aragón;De 35 a 44 años;2006T2;99,3
Hombres;02 Aragón;De 35 a 44 años;2006T1;98,1
Hombres;02 Aragón;De 35 a 44 años;2005T4;98,1
Hombres;02 Aragón;De 35 a 44 años;2005T3;99,3
Hombres;02 Aragón;De 35 a 44 años;2005T2;98,6
Hombres;02 Aragón;De 35 a 44 años;2005T1;97,3
Hombres;02 Aragón;De 35 a 44 años;2004T4;96,7
Hombres;02 Aragón;De 35 a 44 años;2004T3;95,1
Hombres;02 Aragón;De 35 a 44 años;2004T2;96,9
Hombres;02 Aragón;De 35 a 44 años;2004T1;96,4
Hombres;02 Aragón;De 35 a 44 años;2003T4;94,1
Hombres;02 Aragón;De 35 a 44 años;2003T3;93,6
Hombres;02 Aragón;De 35 a 44 años;2003T2;93,9
Hombres;02 Aragón;De 35 a 44 años;2003T1;92,3
Hombres;02 Aragón;De 35 a 44 años;2002T4;91,4
Hombres;02 Aragón;De 35 a 44 años;2002T3;91,4
Hombres;02 Aragón;De 35 a 44 años;2002T2;90
Hombres;02 Aragón;De 35 a 44 años;2002T1;89,8
Hombres;02 Aragón;De 45 a 54 años;2023T3;99,6
Hombres;02 Aragón;De 45 a 54 años;2023T2;99,1
Hombres;02 Aragón;De 45 a 54 años;2023T1;100
Hombres;02 Aragón;De 45 a 54 años;2022T4;98,4
Hombres;02 Aragón;De 45 a 54 años;2022T3;97,9
Hombres;02 Aragón;De 45 a 54 años;2022T2;99,1
Hombres;02 Aragón;De 45 a 54 años;2022T1;100,3
Hombres;02 Aragón;De 45 a 54 años;2021T4;100,5
Hombres;02 Aragón;De 45 a 54 años;2021T3;100,8
Hombres;02 Aragón;De 45 a 54 años;2021T2;100,6
Hombres;02 Aragón;De 45 a 54 años;2021T1;100,7
Hombres;02 Aragón;De 45 a 54 años;2020T4;98,8
Hombres;02 Aragón;De 45 a 54 años;2020T3;96,8
Hombres;02 Aragón;De 45 a 54 años;2020T2;96,4
Hombres;02 Aragón;De 45 a 54 años;2020T1;96,3
Hombres;02 Aragón;De 45 a 54 años;2019T4;97,1
Hombres;02 Aragón;De 45 a 54 años;2019T3;98,4
Hombres;02 Aragón;De 45 a 54 años;2019T2;98,2
Hombres;02 Aragón;De 45 a 54 años;2019T1;98,9
Hombres;02 Aragón;De 45 a 54 años;2018T4;99,7
Hombres;02 Aragón;De 45 a 54 años;2018T3;96,7
Hombres;02 Aragón;De 45 a 54 años;2018T2;97,5
Hombres;02 Aragón;De 45 a 54 años;2018T1;98,7
Hombres;02 Aragón;De 45 a 54 años;2017T4;99,3
Hombres;02 Aragón;De 45 a 54 años;2017T3;97
Hombres;02 Aragón;De 45 a 54 años;2017T2;97,4
Hombres;02 Aragón;De 45 a 54 años;2017T1;97,3
Hombres;02 Aragón;De 45 a 54 años;2016T4;98,2
Hombres;02 Aragón;De 45 a 54 años;2016T3;97,8
Hombres;02 Aragón;De 45 a 54 años;2016T2;98,1
Hombres;02 Aragón;De 45 a 54 años;2016T1;97
Hombres;02 Aragón;De 45 a 54 años;2015T4;95,6
Hombres;02 Aragón;De 45 a 54 años;2015T3;96
Hombres;02 Aragón;De 45 a 54 años;2015T2;95,3
Hombres;02 Aragón;De 45 a 54 años;2015T1;95,4
Hombres;02 Aragón;De 45 a 54 años;2014T4;95,2
Hombres;02 Aragón;De 45 a 54 años;2014T3;93,2
Hombres;02 Aragón;De 45 a 54 años;2014T2;95
Hombres;02 Aragón;De 45 a 54 años;2014T1;93,7
Hombres;02 Aragón;De 45 a 54 años;2013T4;92,7
Hombres;02 Aragón;De 45 a 54 años;2013T3;93,5
Hombres;02 Aragón;De 45 a 54 años;2013T2;92,3
Hombres;02 Aragón;De 45 a 54 años;2013T1;93,6
Hombres;02 Aragón;De 45 a 54 años;2012T4;94,8
Hombres;02 Aragón;De 45 a 54 años;2012T3;94,5
Hombres;02 Aragón;De 45 a 54 años;2012T2;94,4
Hombres;02 Aragón;De 45 a 54 años;2012T1;93,4
Hombres;02 Aragón;De 45 a 54 años;2011T4;92,6
Hombres;02 Aragón;De 45 a 54 años;2011T3;92,3
Hombres;02 Aragón;De 45 a 54 años;2011T2;92,6
Hombres;02 Aragón;De 45 a 54 años;2011T1;93,5
Hombres;02 Aragón;De 45 a 54 años;2010T4;91
Hombres;02 Aragón;De 45 a 54 años;2010T3;90,7
Hombres;02 Aragón;De 45 a 54 años;2010T2;91,2
Hombres;02 Aragón;De 45 a 54 años;2010T1;90,8
Hombres;02 Aragón;De 45 a 54 años;2009T4;89,4
Hombres;02 Aragón;De 45 a 54 años;2009T3;88,7
Hombres;02 Aragón;De 45 a 54 años;2009T2;88,1
Hombres;02 Aragón;De 45 a 54 años;2009T1;87,5
Hombres;02 Aragón;De 45 a 54 años;2008T4;86,1
Hombres;02 Aragón;De 45 a 54 años;2008T3;86,8
Hombres;02 Aragón;De 45 a 54 años;2008T2;87,6
Hombres;02 Aragón;De 45 a 54 años;2008T1;85,1
Hombres;02 Aragón;De 45 a 54 años;2007T4;84,4
Hombres;02 Aragón;De 45 a 54 años;2007T3;84,8
Hombres;02 Aragón;De 45 a 54 años;2007T2;84,2
Hombres;02 Aragón;De 45 a 54 años;2007T1;82,2
Hombres;02 Aragón;De 45 a 54 años;2006T4;80,4
Hombres;02 Aragón;De 45 a 54 años;2006T3;80,8
Hombres;02 Aragón;De 45 a 54 años;2006T2;82,1
Hombres;02 Aragón;De 45 a 54 años;2006T1;80,6
Hombres;02 Aragón;De 45 a 54 años;2005T4;81,2
Hombres;02 Aragón;De 45 a 54 años;2005T3;79,2
Hombres;02 Aragón;De 45 a 54 años;2005T2;78,7
Hombres;02 Aragón;De 45 a 54 años;2005T1;76,9
Hombres;02 Aragón;De 45 a 54 años;2004T4;76
Hombres;02 Aragón;De 45 a 54 años;2004T3;74,8
Hombres;02 Aragón;De 45 a 54 años;2004T2;75,3
Hombres;02 Aragón;De 45 a 54 años;2004T1;74,7
Hombres;02 Aragón;De 45 a 54 años;2003T4;73,6
Hombres;02 Aragón;De 45 a 54 años;2003T3;73,2
Hombres;02 Aragón;De 45 a 54 años;2003T2;74,1
Hombres;02 Aragón;De 45 a 54 años;2003T1;72,6
Hombres;02 Aragón;De 45 a 54 años;2002T4;71,7
Hombres;02 Aragón;De 45 a 54 años;2002T3;71,3
Hombres;02 Aragón;De 45 a 54 años;2002T2;70,3
Hombres;02 Aragón;De 45 a 54 años;2002T1;68,9
Hombres;02 Aragón;55 y más años;2023T3;75,2
Hombres;02 Aragón;55 y más años;2023T2;73,8
Hombres;02 Aragón;55 y más años;2023T1;72,1
Hombres;02 Aragón;55 y más años;2022T4;74
Hombres;02 Aragón;55 y más años;2022T3;72
Hombres;02 Aragón;55 y más años;2022T2;69,4
Hombres;02 Aragón;55 y más años;2022T1;71,3
Hombres;02 Aragón;55 y más años;2021T4;67,5
Hombres;02 Aragón;55 y más años;2021T3;70,2
Hombres;02 Aragón;55 y más años;2021T2;70,3
Hombres;02 Aragón;55 y más años;2021T1;69,7
Hombres;02 Aragón;55 y más años;2020T4;71,9
Hombres;02 Aragón;55 y más años;2020T3;69,9
Hombres;02 Aragón;55 y más años;2020T2;69,4
Hombres;02 Aragón;55 y más años;2020T1;70,5
Hombres;02 Aragón;55 y más años;2019T4;69,3
Hombres;02 Aragón;55 y más años;2019T3;71,1
Hombres;02 Aragón;55 y más años;2019T2;69,2
Hombres;02 Aragón;55 y más años;2019T1;66,1
Hombres;02 Aragón;55 y más años;2018T4;63,5
Hombres;02 Aragón;55 y más años;2018T3;63,8
Hombres;02 Aragón;55 y más años;2018T2;63,3
Hombres;02 Aragón;55 y más años;2018T1;61,6
Hombres;02 Aragón;55 y más años;2017T4;61,1
Hombres;02 Aragón;55 y más años;2017T3;59,9
Hombres;02 Aragón;55 y más años;2017T2;62,4
Hombres;02 Aragón;55 y más años;2017T1;60,6
Hombres;02 Aragón;55 y más años;2016T4;63,1
Hombres;02 Aragón;55 y más años;2016T3;62
Hombres;02 Aragón;55 y más años;2016T2;62,5
Hombres;02 Aragón;55 y más años;2016T1;60,7
Hombres;02 Aragón;55 y más años;2015T4;60,8
Hombres;02 Aragón;55 y más años;2015T3;58,6
Hombres;02 Aragón;55 y más años;2015T2;58,7
Hombres;02 Aragón;55 y más años;2015T1;56,7
Hombres;02 Aragón;55 y más años;2014T4;57,3
Hombres;02 Aragón;55 y más años;2014T3;55,7
Hombres;02 Aragón;55 y más años;2014T2;54,6
Hombres;02 Aragón;55 y más años;2014T1;53
Hombres;02 Aragón;55 y más años;2013T4;53,3
Hombres;02 Aragón;55 y más años;2013T3;50,8
Hombres;02 Aragón;55 y más años;2013T2;50,1
Hombres;02 Aragón;55 y más años;2013T1;51,1
Hombres;02 Aragón;55 y más años;2012T4;55,6
Hombres;02 Aragón;55 y más años;2012T3;52,3
Hombres;02 Aragón;55 y más años;2012T2;54,3
Hombres;02 Aragón;55 y más años;2012T1;55,6
Hombres;02 Aragón;55 y más años;2011T4;56,2
Hombres;02 Aragón;55 y más años;2011T3;53,3
Hombres;02 Aragón;55 y más años;2011T2;52,8
Hombres;02 Aragón;55 y más años;2011T1;48,7
Hombres;02 Aragón;55 y más años;2010T4;48,6
Hombres;02 Aragón;55 y más años;2010T3;49,9
Hombres;02 Aragón;55 y más años;2010T2;49,8
Hombres;02 Aragón;55 y más años;2010T1;50,9
Hombres;02 Aragón;55 y más años;2009T4;52,1
Hombres;02 Aragón;55 y más años;2009T3;51,2
Hombres;02 Aragón;55 y más años;2009T2;51,8
Hombres;02 Aragón;55 y más años;2009T1;51
Hombres;02 Aragón;55 y más años;2008T4;53,1
Hombres;02 Aragón;55 y más años;2008T3;52,1
Hombres;02 Aragón;55 y más años;2008T2;53,4
Hombres;02 Aragón;55 y más años;2008T1;50,5
Hombres;02 Aragón;55 y más años;2007T4;48,3
Hombres;02 Aragón;55 y más años;2007T3;49,8
Hombres;02 Aragón;55 y más años;2007T2;49,3
Hombres;02 Aragón;55 y más años;2007T1;46,4
Hombres;02 Aragón;55 y más años;2006T4;45,2
Hombres;02 Aragón;55 y más años;2006T3;47,5
Hombres;02 Aragón;55 y más años;2006T2;49
Hombres;02 Aragón;55 y más años;2006T1;45,5
Hombres;02 Aragón;55 y más años;2005T4;48
Hombres;02 Aragón;55 y más años;2005T3;48,6
Hombres;02 Aragón;55 y más años;2005T2;49,2
Hombres;02 Aragón;55 y más años;2005T1;48,2
Hombres;02 Aragón;55 y más años;2004T4;45,8
Hombres;02 Aragón;55 y más años;2004T3;46,7
Hombres;02 Aragón;55 y más años;2004T2;45,6
Hombres;02 Aragón;55 y más años;2004T1;46,5
Hombres;02 Aragón;55 y más años;2003T4;44,8
Hombres;02 Aragón;55 y más años;2003T3;45,9
Hombres;02 Aragón;55 y más años;2003T2;45,5
Hombres;02 Aragón;55 y más años;2003T1;44,3
Hombres;02 Aragón;55 y más años;2002T4;44,7
Hombres;02 Aragón;55 y más años;2002T3;42,4
Hombres;02 Aragón;55 y más años;2002T2;42,2
Hombres;02 Aragón;55 y más años;2002T1;42
Hombres;03 Asturias;Total;2023T3;231,8
Hombres;03 Asturias;Total;2023T2;226,1
Hombres;03 Asturias;Total;2023T1;221,7
Hombres;03 Asturias;Total;2022T4;229,2
Hombres;03 Asturias;Total;2022T3;228,2
Hombres;03 Asturias;Total;2022T2;225,8
Hombres;03 Asturias;Total;2022T1;230,9
Hombres;03 Asturias;Total;2021T4;231,4
Hombres;03 Asturias;Total;2021T3;233,2
Hombres;03 Asturias;Total;2021T2;230,7
Hombres;03 Asturias;Total;2021T1;229,3
Hombres;03 Asturias;Total;2020T4;230
Hombres;03 Asturias;Total;2020T3;228,7
Hombres;03 Asturias;Total;2020T2;223,2
Hombres;03 Asturias;Total;2020T1;230,8
Hombres;03 Asturias;Total;2019T4;231,8
Hombres;03 Asturias;Total;2019T3;233
Hombres;03 Asturias;Total;2019T2;228,9
Hombres;03 Asturias;Total;2019T1;233,1
Hombres;03 Asturias;Total;2018T4;229,1
Hombres;03 Asturias;Total;2018T3;236,9
Hombres;03 Asturias;Total;2018T2;233,4
Hombres;03 Asturias;Total;2018T1;233,8
Hombres;03 Asturias;Total;2017T4;233,9
Hombres;03 Asturias;Total;2017T3;238
Hombres;03 Asturias;Total;2017T2;239,5
Hombres;03 Asturias;Total;2017T1;239,2
Hombres;03 Asturias;Total;2016T4;239,1
Hombres;03 Asturias;Total;2016T3;247,7
Hombres;03 Asturias;Total;2016T2;244,8
Hombres;03 Asturias;Total;2016T1;239,6
Hombres;03 Asturias;Total;2015T4;240,9
Hombres;03 Asturias;Total;2015T3;242,7
Hombres;03 Asturias;Total;2015T2;239,1
Hombres;03 Asturias;Total;2015T1;239,5
Hombres;03 Asturias;Total;2014T4;248
Hombres;03 Asturias;Total;2014T3;248,5
Hombres;03 Asturias;Total;2014T2;247,3
Hombres;03 Asturias;Total;2014T1;251,5
Hombres;03 Asturias;Total;2013T4;256,3
Hombres;03 Asturias;Total;2013T3;257,8
Hombres;03 Asturias;Total;2013T2;254,3
Hombres;03 Asturias;Total;2013T1;262,7
Hombres;03 Asturias;Total;2012T4;260,8
Hombres;03 Asturias;Total;2012T3;262,8
Hombres;03 Asturias;Total;2012T2;264,9
Hombres;03 Asturias;Total;2012T1;260,5
Hombres;03 Asturias;Total;2011T4;262
Hombres;03 Asturias;Total;2011T3;261,2
Hombres;03 Asturias;Total;2011T2;262,7
Hombres;03 Asturias;Total;2011T1;259,4
Hombres;03 Asturias;Total;2010T4;260,9
Hombres;03 Asturias;Total;2010T3;267,5
Hombres;03 Asturias;Total;2010T2;265,8
Hombres;03 Asturias;Total;2010T1;266,2
Hombres;03 Asturias;Total;2009T4;265,7
Hombres;03 Asturias;Total;2009T3;266,8
Hombres;03 Asturias;Total;2009T2;267,2
Hombres;03 Asturias;Total;2009T1;270,5
Hombres;03 Asturias;Total;2008T4;270,9
Hombres;03 Asturias;Total;2008T3;279,7
Hombres;03 Asturias;Total;2008T2;276,7
Hombres;03 Asturias;Total;2008T1;270,4
Hombres;03 Asturias;Total;2007T4;267,6
Hombres;03 Asturias;Total;2007T3;270
Hombres;03 Asturias;Total;2007T2;265,2
Hombres;03 Asturias;Total;2007T1;264,1
Hombres;03 Asturias;Total;2006T4;263,9
Hombres;03 Asturias;Total;2006T3;269,3
Hombres;03 Asturias;Total;2006T2;272,1
Hombres;03 Asturias;Total;2006T1;267,1
Hombres;03 Asturias;Total;2005T4;267,6
Hombres;03 Asturias;Total;2005T3;263,5
Hombres;03 Asturias;Total;2005T2;266,5
Hombres;03 Asturias;Total;2005T1;264,2
Hombres;03 Asturias;Total;2004T4;254,4
Hombres;03 Asturias;Total;2004T3;258,9
Hombres;03 Asturias;Total;2004T2;257,9
Hombres;03 Asturias;Total;2004T1;257,9
Hombres;03 Asturias;Total;2003T4;261,4
Hombres;03 Asturias;Total;2003T3;262
Hombres;03 Asturias;Total;2003T2;253,8
Hombres;03 Asturias;Total;2003T1;252,1
Hombres;03 Asturias;Total;2002T4;253,8
Hombres;03 Asturias;Total;2002T3;254,5
Hombres;03 Asturias;Total;2002T2;251,2
Hombres;03 Asturias;Total;2002T1;248,5
Hombres;03 Asturias;De 16 a 19 años;2023T3;2,6
Hombres;03 Asturias;De 16 a 19 años;2023T2;1
Hombres;03 Asturias;De 16 a 19 años;2023T1;1,3
Hombres;03 Asturias;De 16 a 19 años;2022T4;2,2
Hombres;03 Asturias;De 16 a 19 años;2022T3;1,3
Hombres;03 Asturias;De 16 a 19 años;2022T2;0,7
Hombres;03 Asturias;De 16 a 19 años;2022T1;0,3
Hombres;03 Asturias;De 16 a 19 años;2021T4;0,5
Hombres;03 Asturias;De 16 a 19 años;2021T3;1,4
Hombres;03 Asturias;De 16 a 19 años;2021T2;1,3
Hombres;03 Asturias;De 16 a 19 años;2021T1;0,7
Hombres;03 Asturias;De 16 a 19 años;2020T4;0,9
Hombres;03 Asturias;De 16 a 19 años;2020T3;0,4
Hombres;03 Asturias;De 16 a 19 años;2020T2;0,7
Hombres;03 Asturias;De 16 a 19 años;2020T1;0,7
Hombres;03 Asturias;De 16 a 19 años;2019T4;0,7
Hombres;03 Asturias;De 16 a 19 años;2019T3;1,6
Hombres;03 Asturias;De 16 a 19 años;2019T2;1,9
Hombres;03 Asturias;De 16 a 19 años;2019T1;1,2
Hombres;03 Asturias;De 16 a 19 años;2018T4;1
Hombres;03 Asturias;De 16 a 19 años;2018T3;1
Hombres;03 Asturias;De 16 a 19 años;2018T2;1,1
Hombres;03 Asturias;De 16 a 19 años;2018T1;1,5
Hombres;03 Asturias;De 16 a 19 años;2017T4;2,2
Hombres;03 Asturias;De 16 a 19 años;2017T3;1,4
Hombres;03 Asturias;De 16 a 19 años;2017T2;1,7
Hombres;03 Asturias;De 16 a 19 años;2017T1;2,2
Hombres;03 Asturias;De 16 a 19 años;2016T4;2,1
Hombres;03 Asturias;De 16 a 19 años;2016T3;1,8
Hombres;03 Asturias;De 16 a 19 años;2016T2;1,3
Hombres;03 Asturias;De 16 a 19 años;2016T1;1,2
Hombres;03 Asturias;De 16 a 19 años;2015T4;1,6
Hombres;03 Asturias;De 16 a 19 años;2015T3;2
Hombres;03 Asturias;De 16 a 19 años;2015T2;1,3
Hombres;03 Asturias;De 16 a 19 años;2015T1;1,2
Hombres;03 Asturias;De 16 a 19 años;2014T4;1,7
Hombres;03 Asturias;De 16 a 19 años;2014T3;1,4
Hombres;03 Asturias;De 16 a 19 años;2014T2;1,4
Hombres;03 Asturias;De 16 a 19 años;2014T1;1,2
Hombres;03 Asturias;De 16 a 19 años;2013T4;1,9
Hombres;03 Asturias;De 16 a 19 años;2013T3;2,2
Hombres;03 Asturias;De 16 a 19 años;2013T2;1,9
Hombres;03 Asturias;De 16 a 19 años;2013T1;1,3
Hombres;03 Asturias;De 16 a 19 años;2012T4;0,6
Hombres;03 Asturias;De 16 a 19 años;2012T3;0,6
Hombres;03 Asturias;De 16 a 19 años;2012T2;0,7
Hombres;03 Asturias;De 16 a 19 años;2012T1;0,9
Hombres;03 Asturias;De 16 a 19 años;2011T4;1,7
Hombres;03 Asturias;De 16 a 19 años;2011T3;2,8
Hombres;03 Asturias;De 16 a 19 años;2011T2;2,7
Hombres;03 Asturias;De 16 a 19 años;2011T1;1,9
Hombres;03 Asturias;De 16 a 19 años;2010T4;2,9
Hombres;03 Asturias;De 16 a 19 años;2010T3;3,3
Hombres;03 Asturias;De 16 a 19 años;2010T2;2,6
Hombres;03 Asturias;De 16 a 19 años;2010T1;2,6
Hombres;03 Asturias;De 16 a 19 años;2009T4;3,3
Hombres;03 Asturias;De 16 a 19 años;2009T3;3
Hombres;03 Asturias;De 16 a 19 años;2009T2;3,9
Hombres;03 Asturias;De 16 a 19 años;2009T1;3,6
Hombres;03 Asturias;De 16 a 19 años;2008T4;2,9
Hombres;03 Asturias;De 16 a 19 años;2008T3;5,2
Hombres;03 Asturias;De 16 a 19 años;2008T2;5,2
Hombres;03 Asturias;De 16 a 19 años;2008T1;3,7
Hombres;03 Asturias;De 16 a 19 años;2007T4;3,2
Hombres;03 Asturias;De 16 a 19 años;2007T3;4,6
Hombres;03 Asturias;De 16 a 19 años;2007T2;2,3
Hombres;03 Asturias;De 16 a 19 años;2007T1;3,9
Hombres;03 Asturias;De 16 a 19 años;2006T4;2,5
Hombres;03 Asturias;De 16 a 19 años;2006T3;2,7
Hombres;03 Asturias;De 16 a 19 años;2006T2;3,4
Hombres;03 Asturias;De 16 a 19 años;2006T1;3
Hombres;03 Asturias;De 16 a 19 años;2005T4;2,6
Hombres;03 Asturias;De 16 a 19 años;2005T3;4
Hombres;03 Asturias;De 16 a 19 años;2005T2;3,3
Hombres;03 Asturias;De 16 a 19 años;2005T1;3,3
Hombres;03 Asturias;De 16 a 19 años;2004T4;2,7
Hombres;03 Asturias;De 16 a 19 años;2004T3;4,1
Hombres;03 Asturias;De 16 a 19 años;2004T2;4,1
Hombres;03 Asturias;De 16 a 19 años;2004T1;2,9
Hombres;03 Asturias;De 16 a 19 años;2003T4;2,8
Hombres;03 Asturias;De 16 a 19 años;2003T3;3,9
Hombres;03 Asturias;De 16 a 19 años;2003T2;2,8
Hombres;03 Asturias;De 16 a 19 años;2003T1;2,8
Hombres;03 Asturias;De 16 a 19 años;2002T4;2,9
Hombres;03 Asturias;De 16 a 19 años;2002T3;4,5
Hombres;03 Asturias;De 16 a 19 años;2002T2;3,4
Hombres;03 Asturias;De 16 a 19 años;2002T1;4,2
Hombres;03 Asturias;De 20 a 24 años;2023T3;12,9
Hombres;03 Asturias;De 20 a 24 años;2023T2;11,1
Hombres;03 Asturias;De 20 a 24 años;2023T1;8,6
Hombres;03 Asturias;De 20 a 24 años;2022T4;11,5
Hombres;03 Asturias;De 20 a 24 años;2022T3;9,2
Hombres;03 Asturias;De 20 a 24 años;2022T2;8,8
Hombres;03 Asturias;De 20 a 24 años;2022T1;8,5
Hombres;03 Asturias;De 20 a 24 años;2021T4;9,2
Hombres;03 Asturias;De 20 a 24 años;2021T3;10,6
Hombres;03 Asturias;De 20 a 24 años;2021T2;8,6
Hombres;03 Asturias;De 20 a 24 años;2021T1;7,6
Hombres;03 Asturias;De 20 a 24 años;2020T4;8,5
Hombres;03 Asturias;De 20 a 24 años;2020T3;8
Hombres;03 Asturias;De 20 a 24 años;2020T2;7,5
Hombres;03 Asturias;De 20 a 24 años;2020T1;8,4
Hombres;03 Asturias;De 20 a 24 años;2019T4;8,7
Hombres;03 Asturias;De 20 a 24 años;2019T3;9,4
Hombres;03 Asturias;De 20 a 24 años;2019T2;9,6
Hombres;03 Asturias;De 20 a 24 años;2019T1;9,8
Hombres;03 Asturias;De 20 a 24 años;2018T4;7,2
Hombres;03 Asturias;De 20 a 24 años;2018T3;9,4
Hombres;03 Asturias;De 20 a 24 años;2018T2;7,4
Hombres;03 Asturias;De 20 a 24 años;2018T1;7,7
Hombres;03 Asturias;De 20 a 24 años;2017T4;7,3
Hombres;03 Asturias;De 20 a 24 años;2017T3;10
Hombres;03 Asturias;De 20 a 24 años;2017T2;9,8
Hombres;03 Asturias;De 20 a 24 años;2017T1;8,1
Hombres;03 Asturias;De 20 a 24 años;2016T4;8,3
Hombres;03 Asturias;De 20 a 24 años;2016T3;9,4
Hombres;03 Asturias;De 20 a 24 años;2016T2;9,4
Hombres;03 Asturias;De 20 a 24 años;2016T1;8,6
Hombres;03 Asturias;De 20 a 24 años;2015T4;9,2
Hombres;03 Asturias;De 20 a 24 años;2015T3;9,2
Hombres;03 Asturias;De 20 a 24 años;2015T2;9,1
Hombres;03 Asturias;De 20 a 24 años;2015T1;8,2
Hombres;03 Asturias;De 20 a 24 años;2014T4;8,7
Hombres;03 Asturias;De 20 a 24 años;2014T3;9,8
Hombres;03 Asturias;De 20 a 24 años;2014T2;8,3
Hombres;03 Asturias;De 20 a 24 años;2014T1;11,7
Hombres;03 Asturias;De 20 a 24 años;2013T4;11,6
Hombres;03 Asturias;De 20 a 24 años;2013T3;13,4
Hombres;03 Asturias;De 20 a 24 años;2013T2;11,7
Hombres;03 Asturias;De 20 a 24 años;2013T1;13
Hombres;03 Asturias;De 20 a 24 años;2012T4;12,3
Hombres;03 Asturias;De 20 a 24 años;2012T3;12,7
Hombres;03 Asturias;De 20 a 24 años;2012T2;13,5
Hombres;03 Asturias;De 20 a 24 años;2012T1;13,3
Hombres;03 Asturias;De 20 a 24 años;2011T4;12,5
Hombres;03 Asturias;De 20 a 24 años;2011T3;12,2
Hombres;03 Asturias;De 20 a 24 años;2011T2;10,9
Hombres;03 Asturias;De 20 a 24 años;2011T1;12,9
Hombres;03 Asturias;De 20 a 24 años;2010T4;13
Hombres;03 Asturias;De 20 a 24 años;2010T3;13,8
Hombres;03 Asturias;De 20 a 24 años;2010T2;14
Hombres;03 Asturias;De 20 a 24 años;2010T1;16
Hombres;03 Asturias;De 20 a 24 años;2009T4;16,5
Hombres;03 Asturias;De 20 a 24 años;2009T3;17,7
Hombres;03 Asturias;De 20 a 24 años;2009T2;16,2
Hombres;03 Asturias;De 20 a 24 años;2009T1;16,9
Hombres;03 Asturias;De 20 a 24 años;2008T4;16,7
Hombres;03 Asturias;De 20 a 24 años;2008T3;18,7
Hombres;03 Asturias;De 20 a 24 años;2008T2;18,6
Hombres;03 Asturias;De 20 a 24 años;2008T1;18,1
Hombres;03 Asturias;De 20 a 24 años;2007T4;18,5
Hombres;03 Asturias;De 20 a 24 años;2007T3;19,4
Hombres;03 Asturias;De 20 a 24 años;2007T2;18,3
Hombres;03 Asturias;De 20 a 24 años;2007T1;19,6
Hombres;03 Asturias;De 20 a 24 años;2006T4;19,6
Hombres;03 Asturias;De 20 a 24 años;2006T3;21,9
Hombres;03 Asturias;De 20 a 24 años;2006T2;21,5
Hombres;03 Asturias;De 20 a 24 años;2006T1;22,7
Hombres;03 Asturias;De 20 a 24 años;2005T4;21,8
Hombres;03 Asturias;De 20 a 24 años;2005T3;20,2
Hombres;03 Asturias;De 20 a 24 años;2005T2;21,6
Hombres;03 Asturias;De 20 a 24 años;2005T1;21,8
Hombres;03 Asturias;De 20 a 24 años;2004T4;18,1
Hombres;03 Asturias;De 20 a 24 años;2004T3;19,3
Hombres;03 Asturias;De 20 a 24 años;2004T2;19,8
Hombres;03 Asturias;De 20 a 24 años;2004T1;20,4
Hombres;03 Asturias;De 20 a 24 años;2003T4;21,2
Hombres;03 Asturias;De 20 a 24 años;2003T3;22,6
Hombres;03 Asturias;De 20 a 24 años;2003T2;20,6
Hombres;03 Asturias;De 20 a 24 años;2003T1;21,5
Hombres;03 Asturias;De 20 a 24 años;2002T4;21,6
Hombres;03 Asturias;De 20 a 24 años;2002T3;21
Hombres;03 Asturias;De 20 a 24 años;2002T2;20,6
Hombres;03 Asturias;De 20 a 24 años;2002T1;21,1
Hombres;03 Asturias;De 25 a 34 años;2023T3;36,1
Hombres;03 Asturias;De 25 a 34 años;2023T2;35,1
Hombres;03 Asturias;De 25 a 34 años;2023T1;36,3
Hombres;03 Asturias;De 25 a 34 años;2022T4;34,6
Hombres;03 Asturias;De 25 a 34 años;2022T3;35,8
Hombres;03 Asturias;De 25 a 34 años;2022T2;35,9
Hombres;03 Asturias;De 25 a 34 años;2022T1;36,8
Hombres;03 Asturias;De 25 a 34 años;2021T4;36,5
